customer_id,age,gender,country,city,customer_segment,membership_level,signup_date,total_previous_rentals
C039469,43,Male,Países Bajos,Eindhoven,Occasional,Basic,2020-12-02,6
C039470,34,Male,Portugal,Braga,Regular,Standard,2023-06-11,11
C039471,30,Male,Francia,Lyon,Regular,Standard,2020-02-28,8
C039472,18,Male,Bélgica,Antwerpen,Frequent,Premium,2022-12-26,20
C039473,33,Male,Países Bajos,Rotterdam,Regular,Basic,2023-04-26,12
C039474,38,Male,Francia,Toulouse,Regular,Basic,2022-09-13,9
C039475,30,Male,Italia,Milano,Occasional,Standard,2023-08-16,1
C039476,37,Male,Italia,Firenze,Frequent,Premium,2019-07-10,37
C039477,32,Female,Francia,Annecy,Occasional,Basic,2021-02-27,1
C039478,46,Male,Bélgica,Liège,Regular,Standard,2025-10-22,3
C039479,35,Female,Italia,Milano,Occasional,Standard,2025-02-24,0
C039480,34,Male,Italia,Bologna,Regular,Basic,2023-08-28,2
C039481,35,Female,España,Sevilla,Regular,Standard,2024-02-04,8
C039482,30,male,Francia,Toulouse,Occasional,Standard,2021-07-30,1
C039483,50,Male,Países Bajos,Eindhoven,Regular,Premium,2020-11-18,13
C039484,29,Male,Bélgica,Antwerpen,Frequent,Premium,2020-02-09,36
C039485,46,Male,Países Bajos,Groningen,Occasional,Standard,2022-09-13,2
C039486,26,Female,Países Bajos,Utrecht,Occasional,Premium,2023-09-09,1
C039487,58,Male,España,Zaragoza,Occasional,Basic,2024-05-04,1
C039488,68,Male,Francia,Bordeaux,Occasional,Basic,2023-04-17,1
C039489,43,Female,España,Zaragoza,Frequent,Standard,2023-05-07,30
C039490,44,Other,Países Bajos,Amsterdam,Occasional,Basic,2023-01-17,1
C039491,36,Male,Alemania,Garmisch,Regular,Gold,2023-01-01,6
C039492,38,Female,España,Valencia,Occasional,Basic,2025-12-28,0
C039493,27,Female,Francia,Nice,Occasional,Basic,2019-07-25,4
C039494,24,Male,Países Bajos,Amsterdam,Regular,Standard,2020-06-23,12
C039495,43,Female,Bélgica,Antwerpen,Occasional,Basic,2019-06-13,5
C039496,26,Male,Francia,Chamonix,Frequent,Standard,2024-06-26,9
C039497,45,Female,España,Madrid,Occasional,Standard,2019-04-08,4
C039498,48,Male,Alemania,Frankfurt,Regular,Standard,2025-03-25,3
C039499,53,Male,Italia,Torino,Regular,Premium,2019-11-05,18
C039500,26,Female,Italia,Cortina,Regular,Premium,2019-02-14,13
C039501,23,Male,Portugal,Lisboa,Regular,Standard,2017-09-14,8
C039502,46,Female,Países Bajos,Groningen,Occasional,Standard,2023-10-17,1
C039503,46,Female,Países Bajos,Amsterdam,Regular,Premium,2024-06-01,3
C039504,46,Male,Portugal,Braga,Regular,Standard,2019-04-13,12
C039505,47,Male,Francia,Marseille,Regular,Standard,2018-08-24,11
C039506,25,Male,Bélgica,Brugge,Occasional,Basic,2018-09-26,4
C039507,37,Female,Portugal,Faro,Occasional,Basic,2018-08-03,1
C039508,34,Female,Alemania,Garmisch,Occasional,Basic,2020-11-13,4
C039509,47,Male,Portugal,Coimbra,Occasional,Basic,2020-02-25,2
C039510,44,Male,Portugal,Porto,Occasional,Basic,2019-10-15,1
C039511,44,Male,Países Bajos,Utrecht,Occasional,Standard,2025-09-20,1
C039512,41,Female,Bélgica,Bruxelles,Occasional,Standard,2025-10-12,1
C039513,39,Female,Francia,Chamonix,Occasional,Standard,2024-04-16,2
C039514,33,Female,Bélgica,Gent,Occasional,Standard,2019-09-24,3
C039515,40,Male,Bélgica,Antwerpen,Frequent,Basic,2021-01-11,34
C039516,44,Male,Italia,Venezia,Frequent,Premium,2023-12-24,21
C039517,50,Female,España,Bilbao,Occasional,Basic,2018-04-22,4
C039518,53,Male,Francia,Bordeaux,Occasional,Basic,2017-09-26,3
C039519,45,Male,Alemania,München,Occasional,Basic,2020-07-27,3
C039520,53,Female,España,Barcelona,Frequent,Premium,2021-12-11,37
C039521,46,Female,Bélgica,Gent,Frequent,Standard,2022-07-31,36
C039522,18,Male,España,Valencia,Occasional,Basic,2023-02-09,1
C039523,48,Male,Italia,Venezia,Occasional,Basic,2025-01-09,0
C039524,24,Female,España,Bilbao,Occasional,Standard,2019-10-31,5
C039525,56,Male,Portugal,Lisboa,Occasional,Basic,2025-03-08,1
C039526,18,Female,España,Sevilla,Occasional,Standard,2018-02-15,2
C039527,18,Male,Alemania,Hamburg,Regular,Standard,2022-06-12,12
C039528,60,Male,Alemania,Hamburg,Occasional,Basic,2024-02-20,1
C039529,62,Male,España,Valencia,Occasional,Standard,2018-07-26,2
C039530,53,Male,Países Bajos,Den Haag,Regular,Standard,2024-04-02,9
C039531,56,Male,Alemania,Garmisch,Regular,Standard,2025-04-27,3
C039532,21,Male,Italia,Torino,Occasional,Basic,2021-07-16,8
C039533,51,Female,Francia,Paris,Regular,Premium,2019-10-26,18
C039534,26,Female,Alemania,Berlin,Occasional,Standard,2024-02-25,2
C039535,52,Other,Alemania,Berlin,Occasional,Basic,2017-12-17,0
C039536,32,Male,Países Bajos,Amsterdam,Occasional,Basic,2022-08-04,3
C039537,36,Female,Francia,Nice,Occasional,Basic,2019-04-15,2
C039538,51,Female,Francia,Bordeaux,Occasional,Basic,2021-08-22,7
C039539,37,Female,España,Barcelona,Regular,Gold,2022-06-26,15
C039540,44,Other,Bélgica,Brugge,Frequent,Premium,2025-04-13,11
C039541,29,Male,Países Bajos,Utrecht,Occasional,Basic,2021-11-27,2
C039542,28,Male,Portugal,Coimbra,Occasional,Basic,2019-10-15,2
C039543,34,Male,Países Bajos,Eindhoven,Occasional,Standard,2021-09-26,3
C039544,23,Female,Alemania,Garmisch,Occasional,Standard,2021-09-05,3
C039545,46,Male,Países Bajos,Den Haag,Frequent,Standard,2018-05-28,37
C039546,42,Female,Bélgica,Liège,Occasional,Basic,2020-05-18,4
C039547,20,Female,Países Bajos,Groningen,Regular,Standard,2021-06-30,13
C039548,57,Female,Países Bajos,Utrecht,Regular,Premium,2022-12-18,8
C039549,57,Female,Bélgica,Liège,Frequent,Standard,2020-07-25,45
C039550,37,Male,Alemania,Berlin,Occasional,Basic,2020-11-14,5
C039551,31,Male,Italia,Venezia,Occasional,Basic,2022-08-11,0
C039552,54,Male,España,Bilbao,Occasional,Basic,2021-03-25,1
C039553,26,Female,Bélgica,Liège,Regular,Basic,2019-09-01,14
C039554,58,Male,España,Valencia,Regular,Standard,2021-08-03,14
C039555,37,Female,Francia,Toulouse,Regular,Standard,2025-06-26,2
C039556,55,Female,Italia,Roma,Occasional,Basic,2018-07-09,2
C039557,47,Female,Bélgica,Gent,Occasional,Standard,2018-03-06,2
C039558,73,Male,Italia,Firenze,Regular,Basic,2024-01-12,9
C039559,48,Female,Francia,Marseille,Occasional,Basic,2025-11-06,0
C039560,63,Female,Italia,Cortina,Frequent,Premium,2026-05-07,12
C039561,31,Male,Bélgica,Antwerpen,Frequent,Premium,2020-09-13,44
C039562,25,Other,Portugal,Faro,Occasional,Basic,2022-03-29,4
C039563,35,Male,Italia,Torino,Regular,Standard,2025-07-14,4
C039564,39,Female,Francia,Toulouse,Occasional,Standard,2020-12-19,1
C039565,39,Male,Portugal,Porto,Frequent,Premium,2025-08-03,9
C039566,38,Other,Alemania,Köln,Regular,Basic,2022-11-23,12
C039567,42,Male,España,Madrid,Occasional,Standard,2017-09-05,5
C039568,48,Female,Alemania,Frankfurt,Regular,Standard,2025-09-24,3
C039569,21,Female,Francia,Toulouse,Occasional,Basic,2020-10-01,2
C039570,36,Female,Alemania,München,Occasional,Basic,2025-07-20,3
C039571,32,Male,Francia,Paris,Occasional,Premium,2018-03-28,3
C039572,41,Male,Francia,Bordeaux,Occasional,Premium,2023-03-13,2
C039573,37,Male,Países Bajos,Groningen,Occasional,Standard,2022-12-13,3
C039574,55,Male,Francia,Marseille,VIP,Premium,2023-11-12,55
C039575,44,Female,España,Valencia,Occasional,Basic,2023-07-14,5
C039576,52,Female,Italia,Bologna,Frequent,Premium,2023-05-22,25
C039577,34,Female,Italia,Bologna,Occasional,Standard,2023-09-20,3
C039578,49,Male,Italia,Bologna,Frequent,Premium,2024-11-16,8
C039579,31,Male,Italia,Napoli,Regular,Basic,2025-09-12,7
C039580,25,Male,España,Valencia,Regular,Standard,2020-12-06,14
C039581,55,Female,Italia,Cortina,Frequent,Premium,2025-07-24,9
C039582,37,Male,Francia,Chamonix,Regular,Standard,2021-11-13,14
C039583,37,Male,Portugal,Lisboa,Regular,Standard,2021-05-11,15
C039584,27,Female,Países Bajos,Rotterdam,Frequent,Premium,2024-08-07,17
C039585,25,Male,Italia,Roma,Occasional,Basic,2020-04-18,1
C039586,59,Male,Bélgica,Liège,Occasional,Basic,2025-08-13,1
C039587,51,Female,Francia,Toulouse,VIP,Gold,2021-01-11,85
C039588,26,Male, España,Granada,Frequent,Premium,2021-11-19,38
C039589,28,Male,Italia,Firenze,Regular,Basic,2026-06-15,2
C039590,40,Female,Bélgica,Brugge,Regular,Standard,2024-04-02,5
C039591,32,Male,Portugal,Porto,Frequent,Premium,2021-07-21,49
C039592,28,Male,Alemania,Berlin,Occasional,Basic,2024-05-22,1
C039593,28,Female,Países Bajos,Den Haag,Occasional,Basic,2018-05-14,1
C039594,35,Male,Alemania,Berlin,Occasional,Basic,2018-01-05,3
C039595,19,Male,Alemania,Garmisch,Occasional,Basic,2018-04-24,0
C039596,27,Female,Países Bajos,Den Haag,Occasional,Standard,2026-03-18,1
C039597,52,Male,Portugal,Porto,VIP,Premium,2024-01-13,60
C039598,23,Male,Francia,Marseille,Regular,Basic,2021-07-11,21
C039599,36,Male,España,Málaga,Regular,Premium,2023-05-14,2
C039600,41,Male,España,Málaga,Regular,Premium,2019-12-23,13
C039601,51,Male,Bélgica,Antwerpen,Occasional,Premium,2024-02-28,8
C039602,21,Male,Bélgica,Brugge,Regular,Gold,2024-07-19,3
C039603,26,Female,Bélgica,Bruxelles,Regular,Standard,2026-05-19,0
C039604,37,Female,España,Madrid,Regular,Premium,2024-01-21,6
C039605,50,Female,Francia,Lyon,Occasional,Premium,2022-10-14,1
C039606,46,Female,España,Granada,Frequent,Standard,2020-10-09,36
C039607,58,Male,Francia,Marseille,Occasional,Standard,2024-04-02,1
C039608,29,Female,España,Bilbao,Occasional,Basic,2018-08-12,1
C039609,28,Female,Francia,Marseille,Regular,Standard,2018-03-02,10
C039610,29,Female,Países Bajos,Utrecht,VIP,Premium,2019-03-12,113
C039611,29,Female,Bélgica,Liège,Occasional,Basic,2018-06-04,5
C039612,26,Male,Portugal,Porto,Occasional,Basic,2019-10-31,1
C039613,43,Female,Francia,Toulouse,VIP,Gold,2023-02-26,68
C039614,18,Female,Francia,Nice,VIP,Premium,2022-11-19,73
C039615,53,Male,Italia,Roma,Occasional,Standard,2026-03-12,1
C039616,35,Male,Francia,Nice,Frequent,Premium,2025-12-22,12
C039617,43,Male,España,Granada,Frequent,Basic,2022-01-26,38
C039618,20,Male,Italia,Firenze,Occasional,Basic,2019-02-05,4
C039619,27,Male,Italia,Bologna,Regular,Basic,2021-02-15,11
C039620,30,Male,España,Sevilla,Occasional,Standard,2018-07-19,0
C039621,31,Female,Países Bajos,Eindhoven,Frequent,Standard,2024-10-10,13
C039622,30,Male,España,Granada,Occasional,Basic,2020-04-07,9
C039623,37,Male,Alemania,München,Regular,Premium,2017-12-14,8
C039624,30,Female,Francia,Nice,Frequent,Gold,2024-01-29,20
C039625,46,Male,España,Zaragoza,Occasional,Standard,2020-01-22,3
C039626,48,Male,Alemania,Köln,Regular,Basic,2020-01-10,13
C039627,60,Male,Francia,Annecy,Occasional,Standard,2024-10-01,0
C039628,40,Female,Portugal,Braga,Occasional,Basic,2018-09-05,3
C039629,35,Female,Alemania,Köln,Frequent,Premium,2026-02-19,9
C039630,39,Female,Alemania,München,Frequent,Premium,2023-12-01,18
C039631,43,Female,Países Bajos,Groningen,Regular,Standard,2020-03-07,7
C039632,28,Female,Países Bajos,Groningen,Frequent,Premium,2022-11-10,33
C039633,49,Male,Francia,Nice,Occasional,Premium,2026-03-12,1
C039634,47,Male,Alemania,München,Regular,Premium,2024-12-03,6
C039635,18,Male,Alemania,Berlin,Frequent,Standard,2019-11-12,32
C039636,62,Female,España,Barcelona,Frequent,Standard,2020-08-20,52
C039637,41,Male,Alemania,Köln,Occasional,Basic,2024-03-16,1
C039638,26,Female,Francia,Bordeaux,Occasional,Basic,2021-07-21,6
C039639,25,Male,España,Málaga,Regular,Standard,2018-06-21,7
C039640,41,Male,Bélgica,Bruxelles,Occasional,Basic,2018-07-18,3
C039641,27,Female,Países Bajos,Rotterdam,Regular,Standard,2020-05-20,17
C039642,26,Male,Italia,Torino,Occasional,Basic,2024-01-13,1
C039643,32,Female,Países Bajos,Rotterdam,Regular,Basic,2020-11-17,15
C039644,44,Female,Portugal,Braga,Occasional,Standard,2023-01-07,0
C039645,33,Female,Francia,Chamonix,Regular,Standard,2017-08-28,17
C039646,27,Male,Alemania,Hamburg,VIP,Gold,2020-07-15,99
C039647,58,Female,Alemania,Garmisch,Regular,Standard,2017-10-30,14
C039648,44,Male,Países Bajos,Groningen,VIP,Premium,2023-01-20,73
C039649,26,Male,España,Granada,Occasional,Basic,2024-07-20,1
C039650,40,Male,Italia,Firenze,Occasional,Basic,2018-09-17,3
C039651,39,Female,Francia,Chamonix,Frequent,Premium,2022-10-18,26
C039652,38,Female,Italia,Milano,Occasional,Basic,2018-10-29,6
C039653,38,Male,Portugal,Porto,Occasional,Standard,2021-10-22,0
C039654,35,Female,Francia,Annecy,Regular,Standard,2022-05-27,10
C039655,44,Female,Francia,Lyon,Occasional,Basic,2024-04-16,2
C039656,37,Female,Bélgica,Antwerpen,Frequent,Premium,2019-07-11,32
C039657,40,Female,Países Bajos,Amsterdam,Occasional,Basic,2023-11-19,0
C039658,43,Female,Alemania,München,Occasional,Standard,2022-04-14,3
C039659,37,Male,Países Bajos,Eindhoven,Occasional,Standard,2020-03-27,3
C039660,47,Male,España,Valencia,Occasional,Standard,2017-12-09,2
C039661,55,Female,España ,Madrid,Regular,Standard,2021-11-29,12
C039662,34,Female,Alemania,Hamburg,Occasional,Basic,2024-09-24,1
C039663,31,Male,Bélgica,Antwerpen,Frequent,Premium,2018-04-22,47
C039664,20,Female,España,Zaragoza,Occasional,Standard,2020-04-09,1
C039665,47,Female,España,Bilbao,Occasional,Basic,2025-01-05,2
C039666,36,Male,Francia,Chamonix,Regular,Standard,2020-10-09,12
C039667,23,Female,Italia,Cortina,Occasional,Standard,2018-02-20,2
C039668,31,Male,Bélgica,Gent,Regular,Premium,2020-09-01,10
C039669,43,Male,Países Bajos,Den Haag,Regular,Premium,2025-01-03,2
C039670,48,Female,Países Bajos,Den Haag,Occasional,Basic,2020-04-01,4
C039671,45,Male,Bélgica,Liège,Regular,Standard,2019-06-16,14
C039672,37,Female,Portugal,Braga,Frequent,Standard,2026-03-24,13
C039673,47,Male,Países Bajos,Groningen,Occasional,Basic,2018-09-15,1
C039674,39,Female,Francia,Annecy,Regular,Standard,2026-04-06,3
C039675,40,Male,Portugal,Porto,Occasional,Standard,2024-06-04,1
C039676,27,Male,Portugal,Lisboa,Frequent,Premium,2021-10-31,41
C039677,52,Other,Italia,Firenze,Occasional,Basic,2021-03-15,2
C039678,47,Male,Italia,Milano,Occasional,Basic,2019-12-10,3
C039679,33,Female,Alemania,Köln,Occasional,Standard,2023-03-11,1
C039680,52,Male,Italia,Bologna,Regular,Premium,2026-04-02,4
C039681,21,Female,Portugal,Braga,Occasional,Standard,2025-10-30,2
C039682,27,Female,Alemania,Köln,Frequent,Standard,2026-04-20,10
C039683,22,Female,Países Bajos,Groningen,Occasional,Basic,2023-02-03,1
C039684,33,Male,Países Bajos,Amsterdam,Frequent,Premium,2020-05-15,41
C039685,28,Male,Francia,Chamonix,Frequent,Premium,2022-09-25,28
C039686,50,Male,Alemania,München,Regular,Standard,2025-12-02,5
C039687,39,Male,Francia,Nice,Regular,Premium,2026-04-25,4
C039688,34,Other,Francia,Nice,Regular,Standard,2018-07-07,12
C039689,43,Female,Bélgica,Brugge,Regular,Basic,2021-11-27,11
C039690,48,Male,Alemania,Garmisch,Occasional,Standard,2020-05-13,3
C039691,55,Male,España,Granada,Frequent,Premium,2024-07-11,12
C039692,37,Male,Alemania,München,Regular,Standard,2018-02-22,11
C039693,38,Female,Italia,Roma,Regular,Standard,2025-07-06,3
C039694,24,Female,España,Málaga,Occasional,Premium,2024-09-18,1
C039695,40,Male,Países Bajos,Groningen,Regular,Standard,2023-07-16,9
C039696,41,Female,Italia,Cortina,Occasional,Standard,2022-11-14,3
C039697,31,Female,Bélgica,Antwerpen,Occasional,Basic,2023-05-01,4
C039698,38,Male,Portugal,Faro,Occasional,Standard,2022-10-07,0
C039699,35,Male,España,Bilbao,Regular,Basic,2024-11-26,6
C039700,42,Female,Francia,Lyon,Occasional,Basic,2026-02-26,2
C039701,35,Male ,Bélgica ,Antwerpen,Frequent,Premium,2018-05-09,36
C039702,40,Male,Países Bajos,Eindhoven,Frequent,Gold,2024-12-09,15
C039703,31,Female,Italia,Torino,Frequent,Gold,2021-10-04,47
C039704,48,Male,Bélgica,Antwerpen,Frequent,Standard,2026-05-02,4
C039705,44,Female,Bélgica,Bruxelles,Occasional,Basic,2020-02-04,5
C039706,52,Female,Portugal,Coimbra,Frequent,Gold,2019-08-12,44
C039707,39,Male,Francia,Paris,Occasional,Basic,2024-12-30,2
C039708,37,Male,Alemania,Garmisch,Occasional,Basic,2024-09-15,1
C039709,19,Female,Francia,Bordeaux,Occasional,Basic,2024-06-16,1
C039710,49,Female,Italia,Roma,Occasional,Basic,2020-12-30,1
C039711,39,Female,Alemania,Berlin,Occasional,Basic,2023-11-09,2
C039712,34,Male,Francia,Chamonix,Occasional,Standard,2022-05-01,3
C039713,48,Female,Francia,Bordeaux,VIP,Gold,2023-11-16,45
C039714,47,Female,Francia,Nice,Occasional,Basic,2018-08-22,2
C039715,33,Female,Italia,Bologna,Frequent,Premium,2019-04-23,36
C039716,42,Male,Países Bajos,Den Haag,Frequent,Premium,2019-05-12,47
C039717,38,Other,Portugal,Coimbra,Frequent,Premium,2022-03-10,35
C039718,52,Female,Italia,Torino,Regular,Premium,2026-05-31,4
C039719,24, Female,ITALIA,Milano,VIP,Gold,2025-04-29,15
C039720,55,Other,Bélgica,Bruxelles,Occasional,Standard,2025-06-18,0
C039721,51,Male,Alemania,Garmisch,Occasional,Basic,2021-07-14,5
C039722,32,Female,Francia,Toulouse,Occasional,Basic,2024-09-04,0
C039723,31,Female,Italia,Firenze,Occasional,Standard,2020-03-06,4
C039724,43,Male,Países Bajos,Groningen,Occasional,Basic,2023-04-22,0
C039725,20,Male,Países Bajos,Eindhoven,Occasional,Basic,2024-10-07,0
C039726,41,Female,Francia,Toulouse,VIP,Premium,2023-01-04,65
C039727,40, Female,Portugal ,Braga,Occasional,Standard,2026-05-19,3
C039728,44,Male,Italia,Venezia,Frequent,Premium,2023-09-06,31
C039729,29,Female,Francia,Paris,Occasional,Basic,2021-03-08,2
C039730,69,Male,España,Barcelona,Regular,Premium,2021-02-21,12
C039731,40,Male,Portugal,Lisboa,Occasional,Basic,2025-06-10,0
C039732,53,Female,Alemania,Frankfurt,VIP,Premium,2021-07-13,84
C039733,43,Male,Bélgica,Bruxelles,Regular,Basic,2025-11-15,6
C039734,49,Female,Francia,Paris,Occasional,Basic,2025-01-28,0
C039735,23,Female,Países Bajos,Utrecht,Frequent,Premium,2021-12-26,42
C039736,60,Male,Países Bajos,Utrecht,Occasional,Basic,2022-05-06,7
C039737,44,Female,Bélgica,Liège,Frequent,Premium,2024-06-29,19
C039738,44,Male,Italia,Torino,Occasional,Basic,2025-04-10,1
C039739,45,Female,Portugal,Braga,Occasional,Basic,2018-01-02,4
C039740,44,Female,Italia,Firenze,Occasional,Standard,2019-02-19,3
C039741,40,Male,España,Málaga,Regular,Standard,2020-10-20,12
C039742,35,Female,ESPAÑA,Madrid,Regular,Standard,2018-12-16,15
C039743,24,Female,Francia,Chamonix,Regular,Standard,2021-08-22,18
C039744,60,Female,España,Granada,Occasional,Standard,2020-08-13,2
C039745,25,Male,Países Bajos,Utrecht,Occasional,Basic,2021-12-09,1
C039746,51,Male,Portugal,Coimbra,Occasional,Standard,2019-12-18,1
C039747,44,Female,Italia,Roma,Occasional,Standard,2022-09-27,1
C039748,29,Male,Países Bajos,Utrecht,Occasional,Basic,2021-12-29,4
C039749,47,Male,España,Barcelona,Occasional,Standard,2020-10-10,4
C039750,32,Female,Francia,Bordeaux,Regular,Premium,2019-06-18,9
C039751,62,Male,Italia,Milano,Regular,Premium,2023-03-03,12
C039752,37,Male,Bélgica,Liège,Occasional,Basic,2021-02-15,5
C039753,49,Other,Francia,Bordeaux,Frequent,Premium,2023-01-15,23
C039754,32,Male,Alemania,Hamburg,Frequent,Premium,2026-03-02,18
C039755,26,Male,Países Bajos,Den Haag,Regular,Premium,2024-09-21,3
C039756,37,Female,Bélgica,Brugge,Frequent,Standard,2020-08-04,39
C039757,58,Male,Portugal,Lisboa,Regular,Basic,2022-05-23,11
C039758,18,Female,España,Sevilla,VIP,Premium,2023-11-16,50
C039759,30,Male,España,Bilbao,Occasional,Basic,2022-02-08,1
C039760,37,Female,Alemania,München,Occasional,Basic,2020-09-08,5
C039761,26,Male,Francia,Chamonix,Frequent,Premium,2018-05-07,43
C039762,23,Male,Países Bajos,Amsterdam,Frequent,Premium,2024-02-22,31
C039763,49,Female,Francia,Marseille,Occasional,Standard,2025-09-18,1
C039764,29,Female,España,Valencia,Frequent,Standard,2018-02-11,48
C039765,28,Female,Portugal,Faro,Regular,Standard,2021-11-13,10
C039766,30,Male,Bélgica,Antwerpen,Occasional,Standard,2026-01-11,1
C039767,35,Male,Francia,Chamonix,Frequent,Premium,2019-03-02,46
C039768,44,Female,España,Madrid,Regular,Basic,2019-05-17,10
C039769,23,Female,Italia,Napoli,Frequent,Gold,2021-04-05,29
C039770,35,Male,España,Valencia,Frequent,Premium,2026-06-26,10
C039771,30,Male,Italia,Cortina,Occasional,Basic,2023-12-04,2
C039772,22,Female,Alemania,Berlin,Frequent,Standard,2021-09-29,38
C039773,31,Male,Alemania,Hamburg,Occasional,Basic,2018-11-02,7
C039774,48,Male,Francia,Bordeaux,Frequent,Standard,2019-06-11,42
C039775,41,Other,Italia,Cortina,Regular,Standard,2024-06-28,2
C039776,46,Male,Bélgica,Gent,Regular,Standard,2020-06-08,10
C039777,18,Female,Países Bajos,Den Haag,Frequent,Standard,2017-09-19,50
C039778,29,Female,España,Bilbao,Regular,Standard,2017-09-01,17
C039779,43,Female,Bélgica,Liège,Occasional,Basic,2022-07-06,4
C039780,33,Male,Alemania,München,Regular,Premium,2021-08-12,11
C039781,38,Male,Países Bajos,Groningen,Regular,Basic,2022-05-18,13
C039782,38,Male,Italia,Roma,Occasional,Standard,2019-08-17,2
C039783,19,Female,Alemania,Berlin,Occasional,Basic,2020-04-04,2
C039784,32,Male,España,Zaragoza,Occasional,Basic,2025-12-07,1
C039785,26,Female,Países Bajos,Eindhoven,Frequent,Standard,2020-12-13,41
C039786,41,Female,Países Bajos,Utrecht,Regular,Premium,2020-01-28,18
C039787,33,Male,Portugal,Coimbra,Frequent,Standard,2017-11-27,35
C039788,22,Female,Bélgica,Liège,Occasional,Basic,2021-07-06,3
C039789,36,Female,España,Madrid,Frequent,Basic,2023-08-12,17
C039790,56,Male,Italia,Bologna,Regular,Standard,2024-09-21,4
C039791,18,Female,Italia,Napoli,Occasional,Basic,2025-05-19,1
C039792,50,Female,Alemania,Garmisch,Occasional,Basic,2026-03-09,1
C039793,29,Female,Alemania,Köln,VIP,Gold,2022-11-17,82
C039794,37,Male,Alemania,Köln,VIP,Gold,2025-07-15,24
C039795,18,Male,Portugal,Porto,Occasional,Premium,2025-01-11,0
C039796,41,Female,Francia,Bordeaux,Frequent,Premium,2024-04-09,27
C039797,41,Female,España,Madrid,Frequent,Gold,2020-09-24,32
C039798,60,Female,Italia,Venezia,Occasional,Standard,2019-03-04,0
C039799,43,Female,Francia,Annecy,Regular,Gold,2024-06-18,6
C039800,18,Female,Francia,Bordeaux,Regular,Basic,2021-12-17,12
C039801,39,Female,Portugal,Lisboa,Occasional,Basic,2022-11-09,1
C039802,41,Female,España,Sevilla,Frequent,Premium,2018-06-29,40
C039803,20,Female,Alemania,München,Occasional,Standard,2020-02-12,3
C039804,18,Female,Países Bajos,Utrecht,Occasional,Basic,2023-03-07,3
C039805,18,Female,Italia,Milano,Occasional,Basic,2025-08-19,0
C039806,40,Male,Alemania,Berlin,Regular,Standard,2024-08-16,4
C039807,34,Male,Alemania,Hamburg,Occasional,Basic,2017-10-18,2
C039808,50,Female,Bélgica,Liège,Occasional,Basic,2024-07-08,1
C039809,54,Female,Portugal,Braga,Occasional,Basic,2017-10-21,3
C039810,47,Female,Bélgica,Brugge,Occasional,Standard,2021-10-24,3
C039811,48,Female,Alemania,Berlin,Frequent,Premium,2023-08-25,32
C039812,52,Male,Italia,Napoli,Occasional,Standard,2024-08-11,1
C039813,42,Female,España,Zaragoza,Occasional,Premium,2025-06-15,1
C039814,43,Male,Francia,Chamonix,Occasional,Standard,2023-12-27,1
C039815,18,Female,Países Bajos,Eindhoven,Regular,Standard,2023-10-19,11
C039816,30,Female,España,Bilbao,Occasional,Basic,2021-06-25,2
C039817,23,Female,Portugal,Coimbra,Regular,Premium,2020-10-20,9
C039818,53,Female,Francia,Toulouse,Regular,Basic,2024-04-19,4
C039819,25,Female,Bélgica,Gent,Occasional,Basic,2025-04-15,0
C039820,24,Male,Francia,Lyon,Occasional,Premium,2017-08-30,4
C039821,33,Male,Países Bajos,Eindhoven,Occasional,Basic,2024-02-17,1
C039822,56,Male,Portugal,Braga,Frequent,Premium,2024-03-25,11
C039823,59,Female,Italia,Roma,Occasional,Basic,2025-09-16,0
C039824,36,Female,Francia,Nice,Regular,Standard,2019-09-19,9
C039825,43,Female,Italia,Bologna,VIP,Premium,2019-04-04,95
C039826,37,Male,Portugal,Faro,Occasional,Standard,2021-08-23,2
C039827,45,Male,Países Bajos,Rotterdam,Occasional,Premium,2021-05-23,4
C039828,18,Female,Francia,Chamonix,Regular,Basic,2019-03-12,8
C039829,53,Female,Francia,Bordeaux,Frequent,Gold,2017-08-22,36
C039830,37,Male,Francia,Bordeaux,Occasional,Basic,2020-06-19,5
C039831,30,Female,Países Bajos,Rotterdam,Regular,Basic,2023-07-06,8
C039832,30,Male,España,Sevilla,Regular,Standard,2025-06-01,3
C039833,42,Male,España,Granada,Occasional,Premium,2025-09-03,2
C039834,56,Female,Portugal,Porto,Regular,Standard,2023-01-03,6
C039835,55,Male,Alemania,Garmisch,Regular,Standard,2022-09-26,9
C039836,28,Male,España,Barcelona,Frequent,Standard,2019-07-12,33
C039837,46,Male,Alemania,München,Regular,Standard,2022-05-14,7
C039838,27,Female,Portugal,Lisboa,Regular,Premium,2022-10-26,4
C039839,28,Other,Portugal,Coimbra,Regular,Basic,2017-08-30,14
C039840,36,Male,Francia,Bordeaux,Occasional,Basic,2025-05-28,1
C039841,43,Male,España,Valencia,Regular,Basic,2021-04-26,12
C039842,44,Female,Portugal,Coimbra,Occasional,Standard,2020-02-12,4
C039843,40,Female,Alemania,Garmisch,Regular,Standard,2025-11-17,8
C039844,19,Male,Bélgica,Gent,Regular,Premium,2018-05-19,15
C039845,45,Female,Italia,Firenze,Frequent,Gold,2019-11-02,35
C039846,65,Male,Bélgica,Brugge,Regular,Standard,2025-05-03,2
C039847,45,Male,España,Madrid,Occasional,Standard,2022-07-25,0
C039848,53,Male,Países Bajos,Rotterdam,Regular,Standard,2025-06-22,0
C039849,46,Female,España,Bilbao,Occasional,Basic,2020-01-06,5
